,COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,FullAddress,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT,Limiti amministrativi 2015 delle province di Regione Lombardia,ATS Regione Lombardia,:@computed_region_6hky_swhk,lat,lng
71,1516600036819,05/07/2019,True,False,PADERNO DUGNANO,,26,281,2,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,PADERNO DUGNANO,Via Anzio 33,Via Anzio 33 PADERNO DUGNANO,2,,45.57634758198421,9.16714111087612,"(45.5763475819842, 9.16714111087612)",E,Dopo il 2006,154.0,154.0,841.5,841.5,True,True,False,True,False,False,green,yellow,True,A2,54.12,"A1 (83,79)",,22.29,12.02,4273.89,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1424,A2,54.03,1.0,Fabbricato - involucro opaco,No,1578.7,3.0,54.07,2.0,Fabbricato - involucro trasparente,No,2272.7,3.0,54.08,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,1907.8,3.0,54.03,0.0,,461.64,0.55,12.36,0.06,0.0,Pompa di calore,,Energia elettrica,14.82,,,,1.5,11.24,8.25,Pompa di calore,Energia elettrica,5.0,,,,1.89,4.07,16.9,Generatore ad effetto joule,Energia elettrica,0.5,0.5,6.98,28.97,,,,,,,Pompa di calore,Energia elettrica,14.82,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,ALESSANDRO RINCO,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.57575019999999,9.1673516
72,1506100001219,02/07/2019,True,False,CASSINETTA DI LUGAGNANO,,6,493,5,False,False,E.1 (1),False,True,False,9,False,True,False,False,False,False,,Lombardia,CASSINETTA DI LUGAGNANO,Via Don Ravazzi 3/F,Via Don Ravazzi 3/F CASSINETTA DI LUGAGNANO,T,,45.42283486500291,8.90976647231382,"(45.42283486500291, 8.90976647231382)",E,1997,54.03,0.0,203.22,0.0,True,False,False,True,False,False,red,yellow,False,C,96.85,"B (66,63)",,0.0,18.43,0.0,501.39,0,0,0.0,0,0,0,0,0,0,0,0,0,C,88.37,1.0,Fabbricato - involucro opaco,No,22.8,6.0,88.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,22.8,6.0,88.37,0.0,,146.85,0.72,52.64,0.05,0.07,Generatore a combustione,,Gas naturale,20.0,,,,0.74,0.0,71.36,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,20.0,0.75,0.0,25.49,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Davide Riva,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.4220519,8.9098203
73,1406100020619,05/07/2019,True,False,SONDRIO,,32,158,13,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,SONDRIO,Via Antonio Longoni 21,Via Antonio Longoni 21 SONDRIO,1,,46.17305753451623,9.871740487835453,"(46.173057534516225, 9.871740487835451)",E,1930-1945,53.38,0.0,221.43,0.0,True,False,False,True,False,False,red,red,False,G,655.31,"B (118,79)",,0.0,124.7,0.0,3351.58,0,0,0.0,0,0,0,0,0,0,0,0,0,G,418.68,1.0,Fabbricato - involucro opaco,No,4.5,10.0,454.9,2.0,Fabbricato - involucro trasparente,No,8.6,10.0,619.08,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,5.1,10.0,418.68,0.0,,258.86,1.17,452.65,0.04,0.24,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,617.64,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,37.67,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,MICHELE GIUGNI,Laurea magistrale in ingegneria,Ordine degli ingegneri,3.0,7.0,3.0,46.172813,9.8708194
74,1704100004519,30/06/2019,True,False,CASTELCOVATI,NCT,8,455,5,False,False,E.1 (1),False,True,False,15,False,True,False,False,False,False,,Lombardia,CASTELCOVATI,via Toninelli 13,via Toninelli 13 CASTELCOVATI,1,,45.496279729638935,9.942748729534316,"(45.496279729638935, 9.942748729534317)",E,2006,62.13,62.13,251.09,251.09,True,True,False,True,False,False,red,green,False,D,174.96,"B (97,84)",,0.59,33.37,78.6,1026.8,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,17.8,6.0,136.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,161.77,0.64,128.72,0.01,0.01,Generatore a combustione,R00WB10054706803,Gas naturale,80.0,,,,0.88,0.0,146.48,Pompa di calore,Energia elettrica,2.0,,,,0.43,0.59,2.47,Generatore a combustione,Gas naturale,80.0,0.74,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Gianluca Maifredi,Laurea magistrale in ingegneria,Ordine degli ingegneri,6.0,2.0,6.0,45.4962982,9.9424932
75,2007100015519,29/06/2019,True,False,BORGO VIRGILIO,,7,773,1,False,False,E.1 (1),False,True,False,2,False,False,False,False,True,False,,Lombardia,BORGO VIRGILIO,Via Cristoforo Colombo 25,Via Cristoforo Colombo 25 BORGO VIRGILIO,T-1,,,,,E,1990,112.16,68.42,582.79,396.33,True,True,False,True,False,False,red,yellow,False,E,199.42,"B (87,93)",,3.71,38.44,885.68,1977.61,0,0,0.0,0,0,0,0,0,0,0,0,0,C,113.68,1.0,Fabbricato - involucro opaco,No,12.8,6.0,124.64,2.0,Fabbricato - involucro trasparente,No,25.9,8.0,187.06,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,14.9,6.0,113.68,0.0,,337.45,0.58,115.78,0.02,0.21,Generatore a combustione,,Gas naturale,23.9,,,,0.7,0.27,165.46,Pompa di calore,Energia elettrica,3.5,,,,0.28,3.45,14.3,Generatore a combustione,Gas naturale,23.9,0.81,0.0,19.66,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Roberto Rei,Laurea magistrale in architettura,Ordine degli architetti,,,,45.1193434,10.7939682
76,1211900037319,02/07/2019,True,False,SARONNO,SA,19,42,501,False,False,E.1 (1),False,True,False,6,False,True,False,False,False,False,,Lombardia,SARONNO,VIA SAMPIETRO 69,VIA SAMPIETRO 69 SARONNO,,,45.615396895685635,9.02202853723018,"(45.61539689568563, 9.022028537230181)",E,1946-1960,59.49,0.0,218.13,0.0,True,False,False,True,False,False,red,red,False,G,271.38,"B (54,65)",,0.0,51.64,0.0,1546.83,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,10.0,9.0,159.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,149.03,0.68,173.52,0.05,0.6,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,236.77,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,34.61,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,LUCA LABITA,Laurea magistrale in architettura,,1.0,3.0,1.0,45.61573,9.021058
77,10800700010519,01/07/2019,True,False,BERNAREGGIO,,101,20,1,False,False,E.1 (1),True,False,False,1,False,True,False,False,False,False,,Lombardia,BERNAREGGIO,Via Risorgimento 37,Via Risorgimento 37 BERNAREGGIO,,,,,,E,1977-1992,41.81,0.0,182.09,0.0,True,False,False,True,False,False,red,yellow,False,G,569.4,"B (104,02)",,0.0,108.35,0.0,2280.98,0,0,0.0,0,0,0,0,0,0,0,0,0,C,127.03,1.0,Fabbricato - involucro opaco,Si,8.0,7.0,156.89,2.0,Fabbricato - involucro trasparente,No,60.0,10.0,543.49,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,Si,9.0,6.0,127.03,0.0,,201.35,1.11,379.65,0.02,0.8,Generatore a combustione,MZ4YF85219968603,Gas naturale,24.0,,,,0.69,0.0,546.72,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,24.0,0.82,0.0,22.68,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Samuele Brandani,Laurea magistrale in architettura,,,,,45.6481935,9.3892864
78,1604400003919,03/07/2019,True,False,CALCIO,,9,387,704,False,False,E.1 (1),False,True,False,2,False,False,True,False,False,False,,Lombardia,CALCIO,VIA DON ULTIMO MANGORA 2/A,VIA DON ULTIMO MANGORA 2/A CALCIO,,,45.50623322000629,9.853405827995584,"(45.50623322000629, 9.853405827995584)",E,1993-2006,52.0,0.0,217.0,0.0,True,False,False,True,False,False,red,red,False,G,167.84,"B (44,54)",,0.82,32.05,91.15,819.19,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,10.0,9.0,147.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,111.08,0.51,62.8,0.08,0.81,Generatore a combustione,,Gas naturale,25.8,,,,0.44,0.81,142.83,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,25.0,0.8,0.02,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,STEFANO LAZZARINI,Diploma di laurea in architettura,,5.0,1.0,5.0,45.50575449999999,9.8529149
79,1514601847919,05/07/2019,True,False,MILANO,,131,659,745,False,False,E.1 (1),False,True,False,19,False,False,False,False,False,True,Recupero sottotetto,Lombardia,MILANO,Giuseppe Candiani 101,Giuseppe Candiani 101 MILANO,,,45.503568602562616,9.165404657129724,"(45.503568602562616, 9.165404657129725)",E,2012,74.45,0.0,307.36,0.0,True,False,False,True,False,False,yellow,green,False,B,67.26,"B (66,23)",,0.25,12.83,39.69,472.37,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,Si,5.0,3.0,41.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,192.69,0.63,37.68,0.02,0.01,Generatore a combustione,,Gas naturale,114.0,,,,0.88,0.21,42.63,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,114.0,0.69,0.04,24.63,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Giuseppe Rocco Giovanni Porretti,Diploma di laurea in architettura,Ordine degli architetti,4.0,8.0,4.0,45.5037115,9.1652469
80,1500200030819,01/07/2019,False,True,ABBIATEGRASSO,,19,695,0,False,False,E.8,True,False,False,1,False,True,False,False,False,False,,Lombardia,ABBIATEGRASSO,Via Cassolnovo 9,Via Cassolnovo 9 ABBIATEGRASSO,T,,,,,E,1993-2006,918.4,0.0,6714.0,0.0,True,False,False,False,True,False,red,red,False,G,378.87,"B (49,8)",,2.82,72.47,5510.58,32308.71,0,0,0.0,0,0,0,0,0,0,0,0,0,G,278.96,1.0,Fabbricato - involucro opaco,No,7.7,10.0,312.6,2.0,Fabbricato - involucro trasparente,No,12.2,10.0,345.2,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,9.2,10.0,278.96,0.0,,2946.37,0.44,269.08,0.04,0.67,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,367.17,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,2.82,11.7,,,,,,,,,,,,,True,True,False,False,True,False,Antonio Martegani,Diploma di geometra,Collegio dei geometri,,,,45.39906999999999,8.911168000000002
81,1709600014519,03/07/2019,False,True,LUMEZZANE,LSA,27,5765,7,False,False,E.8,False,True,False,10,False,False,True,False,False,False,,Lombardia,LUMEZZANE,Via Massimo d'Azeglio 122,Via Massimo d'Azeglio 122 LUMEZZANE,Seminterrato,,,,,E,1977-1992,130.69,0.0,607.42,0.0,True,False,False,False,True,False,red,red,False,F,508.5,"B (181,32)",,37.91,101.77,10540.59,4397.96,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,No,10.0,8.0,454.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,389.23,0.64,257.4,0.07,0.61,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,351.22,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,2.61,,37.91,157.27,,,,,,,,,,,,,True,True,False,False,True,False,Mauro Sigurtà,Diploma di geometra,Collegio dei geometri,,,,45.64879,10.27744
82,1514601840619,05/07/2019,True,False,MILANO,,199,462,724,False,False,E.1 (1),True,False,False,55,False,True,False,False,False,False,,Lombardia,MILANO,VIA ADELAIDE BONO CAIROLI 28,VIA ADELAIDE BONO CAIROLI 28 MILANO,,,45.5005226568989,9.226329303385187,"(45.5005226568989, 9.226329303385189)",E,Dopo il 2006,94.0,0.0,312.0,0.0,True,False,False,True,False,False,red,red,False,G,170.26,"B (47,37)",,0.0,32.4,0.0,1533.41,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,No,5.0,8.0,107.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,109.99,0.35,83.8,0.1,1.5,Generatore a combustione,,Gas naturale,621.3,,,,0.65,0.0,128.67,,,,,,,0.0,0.0,0.0,Scalda-acqua,Gas naturale,21.0,0.38,0.0,41.59,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,FABIOLA SALICETTI,Laurea magistrale in architettura,Ordine degli architetti,4.0,8.0,4.0,45.5003462,9.2259206
83,1514601850319,05/07/2019,False,True,MILANO,,228,169,701,False,False,E.8,False,True,False,82,False,True,False,False,False,False,,Lombardia,MILANO,Via Giovanni Battista Sammartini 21,Via Giovanni Battista Sammartini 21 MILANO,T,,45.488739883595215,9.20477060240201,"(45.488739883595215, 9.20477060240201)",E,1946-1960,102.04,0.0,544.74,0.0,True,False,False,True,True,False,red,yellow,False,D,354.45,"B (189,22)",,40.21,72.76,8729.11,1834.45,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,No,10.0,7.0,325.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,236.89,0.43,139.51,0.02,0.27,Generatore a combustione,OP5Q439062522603,Gas naturale,28.0,,,,0.74,0.0,187.63,,,,,,,0.0,0.0,0.0,Scalda-acqua,Energia elettrica,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,2.04,,40.21,166.81,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Fulvio GILIOLI,Diploma di laurea in architettura,Ordine degli architetti,4.0,8.0,4.0,45.4885442,9.2050749
84,1514601844019,05/07/2019,True,False,MILANO,,480,57,16,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,MILANO,Via Cadore 36,Via Cadore 36 MILANO,3,,45.457169381129205,9.211702961384347,"(45.457169381129205, 9.211702961384349)",E,1920,25.4,25.4,94.5,94.5,True,True,False,True,False,False,red,yellow,False,D,135.13,"C (98,01)",,67.17,30.02,1760.11,0.0,0,0,0.0,0,0,0,0,0,0,0,0,878,C,117.39,1.0,Fabbricato - involucro opaco,Si,11.0,6.0,117.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,11.0,6.0,117.39,0.0,,23.11,0.24,53.49,0.01,0.44,Pompa di calore,,Energia elettrica,2.5,,,,1.31,44.48,40.95,Pompa di calore,Energia elettrica,2.5,,,,0.66,7.61,31.57,Scalda-acqua,Energia elettrica,1.2,0.34,15.09,62.6,,,,,,,Pompa di calore,Energia elettrica,2.5,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Alessio Attanasio,Diploma di geometra,Altro,4.0,8.0,4.0,45.4569864,9.212076
85,1309500015119,30/06/2019,True,False,ERBA,ERB,9,2672,10,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,ERBA,VIA SAN CASSIANO 10,VIA SAN CASSIANO 10 ERBA,4,,45.80624194035059,9.215416328376376,"(45.80624194035059, 9.215416328376376)",E,2008,179.8,0.0,523.7,0.0,True,False,False,True,False,False,red,red,False,E,166.42,"B (66,91)",,0.0,31.67,0.0,2866.97,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,Si,80.8,8.0,151.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,360.03,0.69,113.85,0.05,0.24,Generatore a combustione,XC1B925197790103,Gas naturale,34.8,,,,0.77,0.0,147.13,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,34.8,0.78,0.0,19.29,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,GIUSEPPE GIAU,Diploma di geometra,Collegio dei geometri,2.0,3.0,2.0,45.806385,9.215273
86,1406000004019,05/07/2019,True,False,SONDALO,,56,76,4,False,False,E.1 (1),False,True,False,1,False,False,False,False,True,False,,Lombardia,SONDALO,Via Bolladore 66,Via Bolladore 66 SONDALO,2,,46.32572915102554,10.327366167380562,"(46.325729151025534, 10.327366167380562)",F,1993,102.9,0.0,411.01,0.0,True,False,False,True,False,False,yellow,green,False,E,178.22,"B (85,63)",,0.7,43.93,153.92,0.0,0,0,1420.31,0,0,0,0,0,0,0,0,0,A4,18.01,,,,,,,,,,,,,3.0,Impianto climatizzazione - inverno,No,6.4,1.0,23.02,,,,,,,,,,,,,6.0,Fonti rinnovabili,No,5.7,7.0,128.03,7.0,Cumulativo,No,7.9,1.0,18.01,0.0,,144.51,0.35,33.23,0.02,0.03,Generatore a combustione,CU97I10159095203,Gasolio e olio combustibile,80.2,,,,0.37,0.34,90.93,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gasolio e olio combustibile,80.2,0.22,0.37,87.29,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Dario Da Prada,Laurea magistrale in ingegneria,Ordine degli ingegneri,3.0,7.0,3.0,46.325892,10.3273264
87,1211900039619,06/07/2019,False,True,SARONNO,sa,12,822,30,False,False,E.5,False,True,False,1,False,True,False,False,False,False,,Lombardia,SARONNO,Via Roma 85,Via Roma 85 SARONNO,T,,45.624570665588216,9.043386298819447,"(45.62457066558822, 9.043386298819449)",E,1960,141.65,0.0,438.16,0.0,True,False,False,True,True,False,yellow,yellow,False,C,90.4,"B (67,98)",,2.82,17.57,849.9,1068.04,0,0,0.0,0,0,0,0,0,0,0,0,0,B,79.18,1.0,Fabbricato - involucro opaco,Si,50.1,5.0,79.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,50.1,5.0,79.18,0.0,,229.15,0.52,62.32,0.04,0.13,Generatore a combustione,,Gas naturale,28.0,,,,0.79,0.0,78.7,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,2.82,11.7,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Carlo Rosio,Diploma di geometra,Collegio dei geometri,1.0,3.0,1.0,45.6246115,9.0433296
88,1514601837419,04/07/2019,True,False,MILANO,,357,563,28,False,False,E.1 (1),False,True,False,21,False,False,True,False,False,True,Ripartizione spese riscaldamento,Lombardia,MILANO,viale Campania 47,viale Campania 47 MILANO,1,,45.46695864220595,9.22341826494606,"(45.46695864220595, 9.223418264946059)",E,1930-1945,108.16,108.16,474.83,474.83,True,True,False,True,False,False,red,green,False,D,139.99,"B (87,59)",,2.24,27.99,515.18,233.93,0,0,0.0,0,0,0,0,0,0,7797,0,0,C,107.89,1.0,Fabbricato - involucro opaco,No,10.7,6.0,107.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,10.7,6.0,107.89,0.0,,129.17,0.27,64.08,0.02,0.1,Teleriscaldamento,,Teleriscaldamento,100.0,,,,0.59,0.02,108.2,Pompa di calore,Energia elettrica,4.2,Pompa di calore,Energia elettrica,2.5,1.4,2.22,9.22,Scalda-acqua,Gas naturale,22.5,0.68,0.0,22.57,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Julio Antonio Calzoni,Laurea magistrale in scienze e tecnologie agrarie,Ordine degli agronomi,4.0,8.0,4.0,45.4670549,9.223564999999999
